Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,LOOK_SEEM,CompRT,has_comp
39,25,31,69,fill,532.5,479.9,252.2,267.79999999999995,435.2,I was able to take photos of,the rarest,bird,"in Aberdeen,",so I made some nice memories.,0,FILL,FILL,FILL,in Aberdeen,in Scotland,country,city,"I got home yesterday from a great holiday in Scotland. You won't believe it! Allegedly,",2179.8,NA,NA,NQ
39,25,32,20,exp,313.2,249.79999999999998,268.5,295.4,371.7,Every,church,in Belfast,"seemed ornate,",so I knew just where to go.,1,INT-MEN,MEN,INT,in Belfast,in the blog,city,blog,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,3511.8999999999996,seemed,1571.3,1
39,25,33,54,exp,599.3000000000001,381.79999999999995,213.7,244.9,353.1,Every,walk,seemed easy,"in Barcelona,",so I knew just where to go.,0,EXT-MEN,MEN,EXT,in Barcelona,on the app,city,app,I was on a travel app researching easy walks to enjoy in Barcelona and other cities.,2101.1000000000004,seemed,NA,NQ
39,25,34,37,exp,352,262.90000000000003,196.39999999999998,251.5,312.5,Every,villa,looked stunning,"on the website,",so there was plenty of choice.,0,EXT-MAX,MAX,EXT,in Egypt,on the website,country,website,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,4369.5,looked,NA,NQ
39,25,35,3,exp,405.4,259.29999999999995,203.5,314.2,312.8,Every,restaurant,in the vlog,"looked fancy,",so I booked straightaway.,0,INT-MAX,MAX,INT,in Italy,in the vlog,country,vlog,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,2195.1,looked,NA,NQ
39,25,36,108,fill,227,215.4,215,262.7,299.09999999999997,I ordered,the most alcoholic,cocktail,"in Switzerland,",so I really enjoyed it.,0,FILL,FILL,FILL,in Switzerland,in Zürich,city,country,"I got home yesterday from a lovely two-week stay in Zürich. You won't believe it! According to my friends,",1628.2,NA,NA,NQ
39,25,37,84,fill,448.7,229.1,196,298.4,431.7,I stayed at,the cleanest,hostel,"in Marrakesh,",so I'm glad I went.,0,FILL,FILL,FILL,in Marrakesh,in Morrocco,country,city,"I got home yesterday from a great holiday in Morrocco. You won't believe it! According to my friends,",1593.6,NA,NA,NQ
39,25,38,44,exp,365.09999999999997,447.5,235.5,211.10000000000002,217.20000000000002,Every,sight,in Cairo,"seemed picture-perfect,",so I had some deciding to do.,0,INT-MEN,MEN,INT,in Cairo,on the app,city,app,I was on a travel app researching picture-perfect sights to enjoy in Cairo and other cities.,3108.1,seemed,NA,NQ
39,25,39,104,fill,203.9,547.5,226.1,286.7,342.2,I got a room at,the fanciest,boutique hotel,"in Australia,",so I made some nice memories.,1,FILL,FILL,FILL,in Australia,in Perth,city,country,"I've just returned from a great holiday in Perth. I was really shocked. According to my friends,",1594.7,NA,1200.3,1
39,25,40,101,fill,278.6,261.90000000000003,280.3,251.1,486.8,I took a boat trip on,the deepest,lake,"in China,",so I made some nice memories.,1,FILL,FILL,FILL,in China,in Beijing,city,country,"I've just returned from a well-earned break in Beijing. I was really shocked. Allegedly,",1493.8,NA,926,1
39,25,41,109,fill,329.29999999999995,195,246.7,271.1,321.29999999999995,I went on,the most scenic,boat trip,"in Greece,",so I'm glad I went.,0,FILL,FILL,FILL,in Greece,in Corfu,city,country,"I'm just back from a great holiday in Corfu. I'm really pleased! Allegedly,",1329.1,NA,NA,NQ
39,25,42,56,exp,278.5,219.1,245.10000000000002,218.6,281.5,Every,statue,in New York,"seemed famous,",so I didn't know what to do.,0,INT-MEN,MEN,INT,in New York,in the brochure,city,brochure,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,2874.4,seemed,NA,NQ
39,25,43,89,fill,379.5,228,195.3,280.4,294.20000000000005,I had,the finest,seafood,"in Budapest,",so I really enjoyed it.,0,FILL,FILL,FILL,in Budapest,in Hungary,country,city,"I've just returned from a great holiday in Hungary. I was really shocked. Allegedly,",1681.4,NA,NA,NQ
39,25,44,60,exp,380.2,264.6,215.79999999999998,215.7,313.40000000000003,Every,neighbourhood,in Tokyo,"seemed bustling,",so I didn't know what to do.,1,INT-MEN,MEN,INT,in Tokyo,in the blog,city,blog,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,1692.5,seemed,1453.7,1
39,25,45,10,exp,321.2,196.70000000000002,162.8,179.60000000000002,329.1,Every,canal,seemed lovely,"in Gloucester,",so there was plenty of choice.,0,EXT-MEN,MEN,EXT,in Gloucester,in the blog,city,blog,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,10381.199999999999,seemed,NA,NQ
39,25,46,77,fill,333,195.6,247.5,263.5,266.2,I sunbathed,the longest,beach,"in Mumbai,",so I'm glad I went.,0,FILL,FILL,FILL,in Mumbai,in India,country,city,"I've just returned from a week-long trip in India. I was really shocked. Allegedly,",1448.3999999999999,NA,NA,NQ
39,25,47,81,fill,200.5,166.4,245.60000000000002,213.10000000000002,312.5,I visited,the most ancient,temple,"in Bangkok,",so it was a lovely time.,0,FILL,FILL,FILL,in Bangkok,in Thailand,country,city,"I got home yesterday from a well-earned break in Thailand. You won't believe it! Allegedly,",1226.8,NA,NA,NQ
39,25,48,58,exp,185.20000000000002,246.2,213.79999999999998,234.1,383.79999999999995,Every,bistro,seemed popular,"in Leeds,",so I didn't know what to do.,0,EXT-MEN,MEN,EXT,in Leeds,in the vlog,city,vlog,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,1965.9,seemed,NA,NQ
39,25,49,103,fill,362.5,278.7,413.8,364.3,563.3000000000001,I bought,the most fashionable,jacket,"in Russia,",so it was a lovely time.,1,FILL,FILL,FILL,in Russia,in St. Petersburg,city,country,"I'm just back from a lovely two-week stay in St. Petersburg. I'm really pleased! According to locals,",1479.5,NA,870.4,1
39,25,50,4,exp,232.9,147.9,133.5,178.79999999999998,143,Every,park,in Newcastle,"seemed nice,",so I booked straightaway.,1,INT-MEN,MEN,INT,in Newcastle,on the app,city,app,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,2199.9,seemed,1062.6,1
39,25,51,41,exp,367.20000000000005,62.1,162.6,300.4,316.59999999999997,Every,waterfall,looked gorgeous,"in the brochure,",so there was plenty of choice.,1,EXT-MAX,MAX,EXT,in Slovakia,in the brochure,country,brochure,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,1893.3,looked,1945,1
39,25,52,14,exp,402,380.40000000000003,146.7,125.5,132.6,Every,tour,seemed relaxing,"in Budapest,",so I had some deciding to do.,1,EXT-MEN,MEN,EXT,in Budapest,on the app,city,app,I was on a travel app researching relaxing tours to enjoy in Budapest and other cities.,3064.1,seemed,922.4,1
