Participant,Age,AgeOfMachine,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,Browser,CompAcc,RestrictorType,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,SubNP,RestrPP,LOOK_SEEM,CompRT,has_comp
32,22,NA,58,78,fill,937.2,902.3,470.8,452.1,471.7,I drank from,the most well-known,fountain,"in Bern,",so it was a lovely time.,Microsoft Edge,1,FILL,in Bern,in Switzerland,country,city,"I got home yesterday from a lovely two-week stay in Switzerland. You won't believe it! Apparently,",2425,the most well-known,NA,NA,1560.8999999999999,1
32,22,NA,59,45,exp,408.7,574.6,405.9,597.0999999999999,1178.3,Every,lighthouse,in Mexico,"looked magnificent,",so I had some deciding to do.,Microsoft Edge,1,MEN,in Mexico,in the blog,country,blog,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,6741.4,lighthouse,in Mexico,looked,1025.1999999999998,1
32,22,NA,60,73,fill,1297,569.4,904.8000000000001,626.5,538.2,I got to experience,the heaviest,snow to ever fall,"in Moscow,",so I really enjoyed it.,Microsoft Edge,1,FILL,in Moscow,in Russia,country,city,"I'm just back from a lovely two-week stay in Russia. I'm really pleased! Allegedly,",3923.2,the heaviest,NA,NA,920.5,1
32,22,NA,61,50,exp,407.3,389.5,419.09999999999997,529.5,579.2,Every,temple,in the blog,"seemed fantastic,",so I knew just where to go.,Microsoft Edge,1,MAX,in Sydney,in the blog,city,blog,I was reading a blog to get some ideas for fantastic temples to explore in Sydney and other cities.,6207.9000000000005,temple,in the blog,seemed,1323.1,1
32,22,NA,62,48,exp,493.59999999999997,452.40000000000003,469.2,586.2,487.20000000000005,Every,castle,in Istanbul,"seemed well-maintained,",so I had some deciding to do.,Microsoft Edge,1,MEN,in Istanbul,in the vlog,city,vlog,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,2354.7,castle,in Istanbul,seemed,1202.5,1
32,22,NA,63,32,exp,433.7,387.29999999999995,445.40000000000003,435.3,2079.2000000000003,Every,apartment,on the website,"seemed wonderful,",so I booked straightaway.,Microsoft Edge,1,MAX,in Madrid,on the website,city,website,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,2364.7999999999997,apartment,on the website,seemed,2841.4,1
32,22,NA,64,114,fill,1253.1000000000001,760.4,503.49999999999994,505.2,587.7,I bought food from,the oldest,market,"in Morocco,",so I made some nice memories.,Microsoft Edge,1,FILL,in Morocco,in Rabat,city,country,"I got home yesterday from a great holiday in Rabat. You won't believe it! Apparently,",3377.2000000000003,the oldest,NA,NA,1503.2,1
32,22,NA,65,92,fill,813.4,635.5,686.6999999999999,684.8,572.9,I bathed in,the cleanest,sea,"in France,",so I really enjoyed it.,Microsoft Edge,1,FILL,in France,in Nice,city,country,"I've just returned from a week-long trip in Nice. I was really shocked. According to my friends,",3159.3,the cleanest,NA,NA,1156.6000000000001,1
32,22,NA,66,87,fill,634.6,744.6,867.4,486.09999999999997,438.59999999999997,I sailed down,the widest,river,"in Dublin,",so it was a lovely time.,Microsoft Edge,1,FILL,in Dublin,in Ireland,country,city,"I got home yesterday from a week-long trip in Ireland. You won't believe it! According to locals,",3024.7999999999997,the widest,NA,NA,844,1
32,22,NA,67,75,fill,776.3,576.2,1184.6000000000001,403.1,643.5,I rented,the priciest,car available,"in Stockholm,",so I made some nice memories.,Microsoft Edge,1,FILL,in Stockholm,in Sweden,country,city,"I got home yesterday from a short vacation in Sweden. You won't believe it! According to locals,",5138.7,the priciest,NA,NA,786.2,1
32,22,NA,68,94,fill,885.8000000000001,655.2,736.5,507.29999999999995,671.8,I paraglided over,the most beautiful,spot,"in Germany,",so it was a lovely time.,Microsoft Edge,1,FILL,in Germany,in Frankfurt,city,country,"I'm just back from a great holiday in Frankfurt. I'm really pleased! Apparently,",2822.5,the most beautiful,NA,NA,1604.1000000000001,1
32,22,NA,69,8,exp,1885.6999999999998,488.4,401.4,535.2,737.5,Every,hotel,in the vlog,"seemed luxurious,",so there was plenty of choice.,Microsoft Edge,1,MAX,in Rome,in the vlog,city,vlog,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,6730.1,hotel,in the vlog,seemed,1269.6000000000001,1
32,22,NA,70,91,fill,1927.5,1168.1999999999998,519.3,401.5,638.2,I got to try,the most delicious,spaghetti,"in the US,",so I made some nice memories.,Microsoft Edge,1,FILL,in the US,in Chicago,city,country,"I'm just back from a well-earned break in Chicago. I'm really pleased! According to locals,",5264.2,the most delicious,NA,NA,1120,1
32,22,NA,71,9,exp,475.3,373.3,222.70000000000002,339.7,892.5,Every,view,in Japan,"looked breathtaking,",so there was plenty of choice.,Microsoft Edge,1,MEN,in Japan,on the app,country,app,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,4790.7,view,in Japan,looked,910.2,1
32,22,NA,72,29,exp,368.09999999999997,343.7,440.8,400.8,852.5,Every,shop,on the app,"looked trendy,",so I didn't know what to do.,Microsoft Edge,1,MAX,in Hungary,on the app,country,app,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,2629.7000000000003,shop,on the app,looked,824.3000000000001,1
32,22,NA,73,59,exp,1330,473.4,830.4,2379.3,633.4,Every,trek,on the app,"looked challenging,",so I didn't know what to do.,Microsoft Edge,1,MAX,in Indonesia,on the app,country,app,I was on a travel app researching challenging treks to enjoy in Indonesia and other countries.,2906,trek,on the app,looked,653,1
32,22,NA,74,6,exp,401.6,378.90000000000003,500.8,627.5,901.3,Every,monument,in Edinburgh,"seemed interesting,",so I booked straightaway.,Microsoft Edge,1,MEN,in Edinburgh,in the brochure,city,brochure,I was flicking through a holiday brochure to find interesting monuments to visit in Edinburgh and other cities.,4890.1,monument,in Edinburgh,seemed,1260.6,1
32,22,NA,75,21,exp,575.0999999999999,519.4,669.3,936.6999999999999,702.4,Every,building,in Switzerland,"looked unique,",so I knew just where to go.,Microsoft Edge,1,MEN,in Switzerland,in the brochure,country,brochure,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,4755.7,building,in Switzerland,looked,1020.9999999999999,1
32,22,NA,76,58,exp,555.6999999999999,1011.9,1034.7,NA,860,Every,bistro,"seemed popular,",NA,so I didn't know what to do.,Microsoft Edge,1,NIL,in Leeds,in the vlog,city,vlog,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,7479.2,bistro,NIL,seemed,2837,1
32,22,NA,77,17,exp,535.5999999999999,2298.2999999999997,1571.6000000000001,794,969.3000000000001,Every,guesthouse,on the website,"looked old-fashioned,",so I had some deciding to do.,Microsoft Edge,1,MAX,in France,on the website,country,website,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,6391.6,guesthouse,on the website,looked,1646.8,1
32,22,NA,78,82,fill,1110.2,775.5999999999999,819.1,887.1,558.4,I swam in,the largest,swimming pool,"in Tokyo,",so I made some nice memories.,Microsoft Edge,1,FILL,in Tokyo,in Japan,country,city,"I'm just back from a week-long trip in Japan. I'm really pleased! Apparently,",2151.4,the largest,NA,NA,1374.1000000000001,1
32,22,NA,79,12,exp,736.1999999999999,1171,427.9,457.2,660.2,Every,B&B,in Cardiff,"seemed cheap,",so there was plenty of choice.,Microsoft Edge,1,MEN,in Cardiff,on the website,city,website,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,2424.9,B&B,in Cardiff,seemed,1185.3,1
32,22,NA,80,76,fill,504.90000000000003,787,696,572.4,521.5,I visited,the smallest,coffee shop,"in São Paulo,",so I really enjoyed it.,Microsoft Edge,1,FILL,in São Paulo,in Brazil,country,city,"I'm just back from a well-earned break in Brazil. I'm really pleased! According to my friends,",5709.4,the smallest,NA,NA,955.5,1
32,22,NA,81,41,exp,491.3,791.9000000000001,653.9000000000001,536.9000000000001,522.4,Every,waterfall,in the brochure,"looked gorgeous,",so there was plenty of choice.,Microsoft Edge,1,MAX,in Slovakia,in the brochure,country,brochure,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,6291.299999999999,waterfall,in the brochure,looked,1668.9,1
32,22,NA,82,31,exp,754,457.4,742.8000000000001,NA,926.9,Every,bridge,"looked amazing,",NA,so I booked straightaway.,Microsoft Edge,1,NIL,in Argentina,in the brochure,country,brochure,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,3713.4,bridge,NIL,looked,887.7,1
32,22,NA,83,15,exp,451,376.59999999999997,380,355.5,1137.8999999999999,Every,town,in Peru,"looked pretty,",so I had some deciding to do.,Microsoft Edge,1,MEN,in Peru,in the blog,country,blog,I was reading a blog to get some ideas for pretty towns to explore in Peru and other countries.,2871,town,in Peru,looked,919.6999999999999,1
32,22,NA,84,19,exp,2677.2,695.6999999999999,578.2,NA,686.3000000000001,Every,hike,"looked scenic,",NA,so I knew just where to go.,Microsoft Edge,1,NIL,in China,on the app,country,app,I was on a travel app researching scenic hikes to enjoy in China and other countries.,2787.9,hike,NIL,looked,561.9,1
32,22,NA,85,5,exp,324.6,270.2,319.7,260.1,391.7,Every,market,in the blog,"looked exciting,",so I booked straightaway.,Microsoft Edge,1,MAX,in Scotland,in the blog,country,blog,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,3171.5,market,in the blog,looked,943.9,1
32,22,NA,86,62,fill,862,835.4,834.9,553.2,567.3000000000001,I experienced,the hottest,day on record,"in Bordeaux,",so it was a lovely time.,Microsoft Edge,1,FILL,in Bordeaux,in France,country,city,"I've just returned from a week-long trip in France. I was really shocked. Apparently,",2020.0999999999997,the hottest,NA,NA,1107.6999999999998,1
32,22,NA,87,102,fill,840.3000000000001,1059.8000000000002,807.6999999999999,685.6,687.6,I got to taste,the most authentic,gelato,"in Canada,",so I really enjoyed it.,Microsoft Edge,1,FILL,in Canada,in Ottawa,city,country,"I got home yesterday from a week-long trip in Ottawa. You won't believe it! Apparently,",2360.6,the most authentic,NA,NA,1458.6,1
32,22,NA,88,104,fill,1213.9,602.5,652.9000000000001,844,657.5999999999999,I got a room at,the fanciest,boutique hotel,"in Australia,",so I made some nice memories.,Microsoft Edge,1,FILL,in Australia,in Perth,city,country,"I've just returned from a great holiday in Perth. I was really shocked. According to my friends,",3792.4,the fanciest,NA,NA,2003.8999999999999,1
32,22,NA,89,81,fill,567,909,735.3,592.5,533.6999999999999,I visited,the most ancient,temple,"in Bangkok,",so it was a lovely time.,Microsoft Edge,1,FILL,in Bangkok,in Thailand,country,city,"I got home yesterday from a well-earned break in Thailand. You won't believe it! Allegedly,",2521.3,the most ancient,NA,NA,672.2,1
32,22,NA,90,14,exp,405.1,291.7,326.40000000000003,335.1,852.8,Every,tour,on the app,"seemed relaxing,",so I had some deciding to do.,Microsoft Edge,1,MAX,in Budapest,on the app,city,app,I was on a travel app researching relaxing tours to enjoy in Budapest and other cities.,2343.9,tour,on the app,seemed,1405.1,1
32,22,NA,91,105,fill,875.8000000000001,1237.6000000000001,586.2,626,591.4000000000001,I went down,the fastest,waterslide,"in Sweden,",so I really enjoyed it.,Microsoft Edge,1,FILL,in Sweden,in Gothenburg,city,country,"I got home yesterday from a short vacation in Gothenburg. You won't believe it! Allegedly,",3158.4,the fastest,NA,NA,1167.8,1
32,22,NA,92,100,fill,920.2,517.3,861.9,1194.9,1270.2,I arrived during,the best,time for skiing,"in Finland,",so I'm glad I went.,Microsoft Edge,1,FILL,in Finland,in Lapland,city,country,"I'm just back from a short vacation in Lapland. I'm really pleased! According to my friends,",3008.9,the best,NA,NA,1468.3999999999999,1
32,22,NA,93,37,exp,461.9,868.9,395.2,NA,563.6,Every,villa,"looked stunning,",NA,so there was plenty of choice.,Microsoft Edge,1,NIL,in Egypt,on the website,country,website,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,6525.7,villa,NIL,looked,1736.2,1
32,22,NA,94,117,fill,421.9,1628.7,711.4,577.9,658.1,I went to a gig by,the most famous,band,"in Ireland,",so I made some nice memories.,Microsoft Edge,1,FILL,in Ireland,in Galway,city,country,"I got home yesterday from a week-long trip in Galway. You won't believe it! Allegedly,",6231.5,the most famous,NA,NA,1245.9,1
32,22,NA,95,71,fill,5366.2,936.6999999999999,938,1638.4,604.3,I was staying in,the most modern,appartment block,"in Shanghai,",so it was a lovely time.,Microsoft Edge,1,FILL,in Shanghai,in China,country,city,"I've just returned from a well-earned break in China. I was really shocked. According to locals,",5057.5,the most modern,NA,NA,1194.8000000000002,1
32,22,NA,96,43,exp,358.70000000000005,352.9,335.8,NA,488.09999999999997,Every,delicacy,"looked tasty,",NA,so I had some deciding to do.,Microsoft Edge,1,NIL,in Venezuela,in the vlog,country,vlog,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,5588.4,delicacy,NIL,looked,755.7,1
32,22,NA,97,25,exp,320.79999999999995,244.2,224.6,NA,325.90000000000003,Every,river,"looked soothing,",NA,so I didn't know what to do.,Microsoft Edge,1,NIL,in Norway,in the blog,country,blog,I was reading a blog to get some ideas for soothing rivers to explore in Norway and other countries.,6950.700000000001,river,NIL,looked,622.7,1
32,22,NA,98,108,fill,676.9,752.7,560.3000000000001,488.20000000000005,410.7,I ordered,the most alcoholic,cocktail,"in Switzerland,",so I really enjoyed it.,Microsoft Edge,1,FILL,in Switzerland,in Zürich,city,country,"I got home yesterday from a lovely two-week stay in Zürich. You won't believe it! According to my friends,",2009.1000000000001,the most alcoholic,NA,NA,1304.4,1
32,22,NA,99,54,exp,203.8,185.4,191.6,896.2,419.09999999999997,Every,walk,in Barcelona,"seemed easy,",so I knew just where to go.,Microsoft Edge,1,MEN,in Barcelona,on the app,city,app,I was on a travel app researching easy walks to enjoy in Barcelona and other cities.,2430,walk,in Barcelona,seemed,1240,1
32,22,NA,100,30,exp,273.7,217.29999999999998,196.5,234.8,335.1,Every,square,in Florence,"seemed busy,",so I didn't know what to do.,Microsoft Edge,1,MEN,in Florence,in the blog,city,blog,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,4023.5000000000005,square,in Florence,seemed,1169.4,1
32,22,NA,101,4,exp,273.7,205.9,220.6,NA,226.39999999999998,Every,park,"seemed nice,",NA,so I booked straightaway.,Microsoft Edge,1,NIL,in Newcastle,on the app,city,app,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,3146.7000000000003,park,NIL,seemed,1623.5,1
32,22,NA,102,65,fill,1572.6,588.0999999999999,762.1,737.7,523.4,I'd booked in at,the oldest,B&B,"in York,",so it was a lovely time.,Microsoft Edge,1,FILL,in York,in England,country,city,"I've just returned from a short vacation in England. I was really shocked. Allegedly,",2186.4,the oldest,NA,NA,644.1,1
32,22,NA,103,33,exp,251.6,168.5,202.1,185.1,385.5,Every,zoo,in Thailand,"looked responsible,",so I booked straightaway.,Microsoft Edge,1,MEN,in Thailand,in the vlog,country,vlog,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,3413.3,zoo,in Thailand,looked,1073,1
32,22,NA,104,106,fill,538.6999999999999,1138.8,706.5,492.3,400.8,I did,the most difficult,trek,"in Brazil,",so it was a lovely time.,Microsoft Edge,1,FILL,in Brazil,in Rio de Janeiro,city,country,"I'm just back from a well-earned break in Rio de Janeiro. I'm really pleased! Apparently,",2438.5,the most difficult,NA,NA,1310.8,1
32,22,NA,105,119,fill,877.4,1072.7,752.8000000000001,675,444.7,I got to enjoy,the most remote,hot spring,"in Hungary,",so it was a lovely time.,Microsoft Edge,1,FILL,in Hungary,in Debrecen,city,country,"I've just returned from a great holiday in Debrecen. I was really shocked. According to locals,",3844.2,the most remote,NA,NA,1163.6,1
32,22,NA,106,68,fill,469.2,777.3,704.8,537.5,674.6,I rode,the fastest,train,"in Rotterdam,",so I'm glad I went.,Microsoft Edge,1,FILL,in Rotterdam,in The Netherlands,country,city,"I've just returned from a lovely two-week stay in The Netherlands. I was really shocked. According to my friends,",3325.6,the fastest,NA,NA,1686.3,1
