Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
37,35,54,53,exp,150,213,173,125,102,Every,rollercoaster,looked thrilling,"in Austria,",so there was plenty of choice.,1,EXT-OTH,OTH,EXT,I was reading a blog to get some ideas for thrilling rollercoasters to try out in Belgium and other countries.,5194,looked,thrilling,2949,1,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.0106352940962555,5.3612921657094255,5.153291594497779,4.8283137373023015,4.624972813284271,-178.9380571779891,-96.37238446562105,-52.17796393073033,-131.41541141510373,-204.9473152986984,-0.37826944006970376,0.09047945908985255,0.02986714965250936,-0.3357698406745824,-0.7200906993482228,125,4.8283137373023015,173,5.153291594497779,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-131.41541141510373,-0.3357698406745824,-52.17796393073033,0.02986714965250936,-204.9473152986984,-0.7200906993482228
37,35,55,12,exp,380,88,117,236,289,Every,B&B,seemed cheap,"in Cardiff,",so I booked straightaway.,0,EXT-SUB,SUB,EXT,I was checking out a guidebook to find suggestions for cheap B&Bs to stay at in Cardiff and other cities.,9753,seemed,cheap,NA,NQ,328.9380571779891,269.141213239061,225.17796393073033,256.41541141510373,387.40965775181854,5.388904734165959,5.20484964721627,5.12342444484527,5.164083577976884,5.476989631439101,5.940171252720432,4.477336814478207,4.762173934797756,5.4638318050256105,5.666426688112432,51.061942822010906,-181.14121323906102,-108.17796393073033,-20.415411415103733,-98.40965775181854,0.5512665185544723,-0.7275128327380633,-0.36125051004751363,0.2997482270487266,0.18943705667333166,236,5.4638318050256105,117,4.762173934797756,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-20.415411415103733,0.2997482270487266,-108.17796393073033,-0.36125051004751363,-98.40965775181854,0.18943705667333166
37,35,56,8,exp,237,247,97,26,25,Every,hotel,seemed luxurious,"in Rome,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was on a website trying to find luxurious hotels to try out in Rome and other cities.,2259,seemed,luxurious,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.4680601411351315,5.5093883366279774,4.574710978503383,3.258096538021482,3.2188758248682006,-91.9380571779891,-62.37238446562105,-128.17796393073033,-230.41541141510373,-281.9473152986984,0.07915540696917223,0.23857563000840454,-0.5487134663418871,-1.9059870399554018,-2.126187687764293,26,3.258096538021482,97,4.574710978503383,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-230.41541141510373,-1.9059870399554018,-128.17796393073033,-0.5487134663418871,-281.9473152986984,-2.126187687764293
37,35,57,33,exp,203,103,21,18,252,Every,zoo,looked responsible,"in Sweden,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,3743,looked,responsible,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.313205979041787,4.634728988229636,3.044522437723423,2.8903717578961645,5.529429087511423,-125.9380571779891,-206.37238446562105,-204.17796393073033,-238.41541141510373,-54.94731529869841,-0.07569875512417212,-0.636083718389937,-2.078902007121847,-2.2737118200807194,0.1843655748789299,18,2.8903717578961645,21,3.044522437723423,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-238.41541141510373,-2.2737118200807194,-204.17796393073033,-2.078902007121847,-54.94731529869841,0.1843655748789299
37,35,60,39,exp,191,23,223,33,51,Every,lake,in Slovakia,"looked pristine,",so I had some deciding to do.,0,INT-OTH,OTH,INT,I was watching a vlog for inspiration for pristine lakes to enjoy in Australia and other countries.,8883,looked,pristine,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,5.25227342804663,3.1354942159291497,5.407171771460119,3.4965075614664802,3.9318256327243257,-137.9380571779891,-286.37238446562105,-2.1779639307303285,-223.41541141510373,-215.71614407213838,-0.1366313061193294,-2.1353184906904232,0.2837473266148489,-1.6675760165104037,-1.347274820504865,223,5.407171771460119,33,3.4965075614664802,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-2.1779639307303285,0.2837473266148489,-223.41541141510373,-1.6675760165104037,-215.71614407213838,-1.347274820504865
37,35,63,15,exp,137,242,187,205,248,Every,town,in France,"looked pretty,",so I knew just where to go.,0,INT-OTH,OTH,INT,I was watching a vlog for inspiration for pretty towns to explore in Peru and other countries.,5688,looked,pretty,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,4.919980925828125,5.488937726156687,5.231108616854587,5.3230099791384085,5.5134287461649825,-191.9380571779891,-67.37238446562105,-38.17796393073033,-51.41541141510373,-18.716144072138377,-0.4689238083378342,0.21812501953711383,0.1076841720093169,0.15892640116152457,0.23432829293579172,187,5.231108616854587,205,5.3230099791384085,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-38.17796393073033,0.1076841720093169,-51.41541141510373,0.15892640116152457,-18.716144072138377,0.23432829293579172
37,35,64,31,exp,202,185,133,138,472,Every,bridge,in Thailand,"looked amazing,",so I decided to go there.,0,INT-OTH,OTH,INT,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,2941,looked,amazing,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.308267697401205,5.220355825078324,4.890349128221754,4.927253685157205,6.156978985585555,-126.9380571779891,-124.37238446562105,-92.17796393073033,-118.41541141510373,165.0526847013016,-0.0806370367647542,-0.0504568815412485,-0.23307531662351622,-0.2368298928196788,0.8119154729530615,133,4.890349128221754,138,4.927253685157205,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-92.17796393073033,-0.23307531662351622,-118.41541141510373,-0.2368298928196788,165.0526847013016,0.8119154729530615
37,35,65,47,exp,241,245,414,192,440,Every,chalet,in Turkey,"looked pleasant,",so I booked straightaway.,1,INT-OTH,OTH,INT,I was reading a blog to get some ideas for pleasant chalets to stay at in Denmark and other countries.,7245,looked,pleasant,1221,1,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,387.40965775181854,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.476989631439101,5.484796933490655,5.501258210544727,6.025865973825314,5.2574953720277815,6.0867747269123065,-87.9380571779891,-64.37238446562105,188.82203606926967,-64.41541141510373,52.59034224818146,0.0958921993246955,0.2304455039251545,0.9024415289800443,0.09341179405089761,0.6097850954732058,414,6.025865973825314,192,5.2574953720277815,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,188.82203606926967,0.9024415289800443,-64.41541141510373,0.09341179405089761,52.59034224818146,0.6097850954732058
37,35,66,4,exp,173,86,283,169,144,Every,park,seemed nice,"in Newcastle,",so I had some deciding to do.,1,EXT-SUB,SUB,EXT,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,4211,seemed,nice,1532,1,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,5.153291594497779,4.454347296253507,5.645446897643238,5.1298987149230735,4.969813299576001,-155.9380571779891,-223.37238446562105,57.82203606926967,-87.41541141510373,-122.71614407213838,-0.23561313966817998,-0.8164654103660656,0.5220224527979678,-0.03418486305381041,-0.30928715365319004,169,5.1298987149230735,283,5.645446897643238,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-87.41541141510373,-0.03418486305381041,57.82203606926967,0.5220224527979678,-122.71614407213838,-0.30928715365319004
37,35,67,13,exp,151,167,248,177,155,Every,campsite,looked picturesque,"in Peru,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find picturesque campsites to try out in Germany and other countries.,4089.000000000001,looked,picturesque,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.017279836814924,5.117993812416755,5.5134287461649825,5.176149732573829,5.043425116919247,-177.9380571779891,-142.37238446562105,22.82203606926967,-79.41541141510373,-151.9473152986984,-0.371624897351035,-0.15281889420281747,0.39000430131971253,0.012066154596944934,-0.3016383957132467,177,5.176149732573829,248,5.5134287461649825,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-79.41541141510373,0.012066154596944934,22.82203606926967,0.39000430131971253,-151.9473152986984,-0.3016383957132467
37,35,70,48,exp,113,95,337,230,103,Every,castle,seemed well-maintained,"in Istanbul,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was checking out a guidebook to find suggestions for well-maintained castles to try out in Istanbul and other cities.,7836,seemed,well-maintained,NA,NQ,328.9380571779891,309.37238446562105,184.94679270417026,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.057461385441966,5.164083577976884,5.3450635126324935,4.727387818712341,4.553876891600541,5.820082930352362,5.438079308923196,4.634728988229636,-215.9380571779891,-214.37238446562105,152.05320729582974,-26.415411415103733,-203.9473152986984,-0.6615169154536185,-0.7169358150190321,0.7626215449103952,0.2739957309463117,-0.7103345244028576,230,5.438079308923196,337,5.820082930352362,256.41541141510373,5.164083577976884,184.94679270417026,5.057461385441966,-26.415411415103733,0.2739957309463117,152.05320729582974,0.7626215449103952,-203.9473152986984,-0.7103345244028576
37,35,71,45,exp,143,17,257,23,76,Every,lighthouse,looked magnificent,"in Denmark,",so I knew just where to go.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for magnificent lighthouses to explore in Mexico and other countries.,5869,looked,magnificent,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,4.962844630259907,2.833213344056216,5.54907608489522,3.1354942159291497,4.330733340286331,-185.9380571779891,-292.37238446562105,31.82203606926967,-233.41541141510373,-190.71614407213838,-0.4260601039060523,-2.4375993625633567,0.42565164004995015,-2.028589362047734,-0.9483671129428597,23,3.1354942159291497,257,5.54907608489522,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-233.41541141510373,-2.028589362047734,31.82203606926967,0.42565164004995015,-190.71614407213838,-0.9483671129428597
37,35,73,34,exp,186,107,105,116,57,Every,excursion,in Bucharest,"seemed unique,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was on a travel app researching unique excursions to enjoy in Bucharest and other cities.,2290,seemed,unique,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,5.225746673713202,4.672828834461906,4.653960350157523,4.7535901911063645,4.04305126783455,-142.9380571779891,-202.37238446562105,-120.17796393073033,-140.41541141510373,-209.71614407213838,-0.1631580604527576,-0.5979838721576671,-0.46946409468774686,-0.4104933868705194,-1.2360491853946405,105,4.653960350157523,116,4.7535901911063645,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-120.17796393073033,-0.46946409468774686,-140.41541141510373,-0.4104933868705194,-209.71614407213838,-1.2360491853946405
37,35,74,21,exp,178,224,305,33,61,Every,building,looked unique,"in Finland,",so I decided to go there.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for unique buildings to visit in Switzerland and other countries.,3570,looked,unique,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,306.9473152986984,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.3450635126324935,5.181783550292085,5.4116460518550396,5.720311776607412,3.4965075614664802,4.110873864173311,-150.9380571779891,-85.37238446562105,79.82203606926967,-223.41541141510373,-245.9473152986984,-0.20712118387387424,0.14083334523546664,0.5968873317621419,-1.6675760165104037,-1.234189648459182,33,3.4965075614664802,305,5.720311776607412,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-223.41541141510373,-1.6675760165104037,79.82203606926967,0.5968873317621419,-245.9473152986984,-1.234189648459182
37,35,75,19,exp,117,204,151,135,202,Every,hike,in Switzerland,"looked scenic,",so I had some deciding to do.,0,INT-OTH,OTH,INT,I was flicking through a holiday brochure to find scenic hikes to enjoy in China and other countries.,185735,looked,scenic,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,4.762173934797756,5.318119993844216,5.017279836814924,4.90527477843843,5.308267697401205,-211.9380571779891,-105.37238446562105,-74.17796393073033,-121.41541141510373,-64.71614407213838,-0.626730799368203,0.04730728722464317,-0.10614460803034564,-0.25880879953845426,0.02916724417201433,151,5.017279836814924,135,4.90527477843843,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-74.17796393073033,-0.10614460803034564,-121.41541141510373,-0.25880879953845426,-64.71614407213838,0.02916724417201433
37,35,76,40,exp,155,117,150,108,141,Every,garden,seemed colourful,"in Zagreb,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was on a travel app researching colourful gardens to explore in Zagreb and other cities.,5747,seemed,colourful,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,5.043425116919247,4.762173934797756,5.0106352940962555,4.68213122712422,4.948759890378168,-173.9380571779891,-192.37238446562105,-75.17796393073033,-148.41541141510373,-125.71614407213838,-0.3454796172467125,-0.5086387718218166,-0.11278915074901441,-0.48195235085266397,-0.3303405628510223,108,4.68213122712422,150,5.0106352940962555,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-148.41541141510373,-0.48195235085266397,-75.17796393073033,-0.11278915074901441,-125.71614407213838,-0.3303405628510223
37,35,80,10,exp,434,138,134,259,76,Every,canal,in Gloucester,"seemed lovely,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was on a travel app researching lovely canals to explore in Gloucester and other cities.,3046,seemed,lovely,NA,NQ,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,6.073044534100405,4.927253685157205,4.897839799950911,5.556828061699537,4.330733340286331,105.0619428220109,-171.37238446562105,-91.17796393073033,2.5845885848962666,-190.71614407213838,0.6841397999344458,-0.34355902146236783,-0.2255846448943588,0.39274448372265347,-0.9483671129428597,134,4.897839799950911,259,5.556828061699537,225.17796393073033,5.12342444484527,256.41541141510373,5.164083577976884,-91.17796393073033,-0.2255846448943588,2.5845885848962666,0.39274448372265347,-190.71614407213838,-0.9483671129428597
37,35,81,60,exp,193,98,183,109,296,Every,neighbourhood,seemed bustling,"in Tokyo,",so I knew just where to go.,1,EXT-SUB,SUB,EXT,I was checking out a guidebook to find suggestions for bustling neighbourhoods to explore in Tokyo and other cities.,23252,seemed,bustling,1702,1,328.9380571779891,309.37238446562105,225.17796393073033,256.41541141510373,266.7161440721384,5.388904734165959,5.270812706619573,5.12342444484527,5.164083577976884,5.279100453229191,5.262690188904886,4.584967478670572,5.209486152841421,4.6913478822291435,5.69035945432406,-135.9380571779891,-211.37238446562105,-42.17796393073033,-147.41541141510373,29.283855927861623,-0.12621454526107367,-0.6858452279490006,0.08606170799615143,-0.47273569574774044,0.41125900109486935,109,4.6913478822291435,183,5.209486152841421,256.41541141510373,5.164083577976884,225.17796393073033,5.12342444484527,-147.41541141510373,-0.47273569574774044,-42.17796393073033,0.08606170799615143,29.283855927861623,0.41125900109486935
